company_code,company_name,source_pdf,pdf_page,record_type,jsonl_line_no,object_name,snapshot_or_date,evidence_text
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,112,吴征涛,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,113,国药二期,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,114,华泰大健康二号,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,115,聚贝投资,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,116,唐斌,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,117,道兴投资,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,118,张敏,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,119,圣成投资,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,120,圣祁投资,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,16,北京岚锋,t0_深圳岚锋设立,"深圳岚锋设立时出资情况：北京岚锋出资额1,000.00万元，持股比例100.00%；合计1,000.00万元100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,17,北京岚锋,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,18,EARN ACE,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,19,QM101,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,20,香港迅雷,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,21,岚沣管理,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,22,华金同达,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,23,厦门富凯,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,24,澜烽管理,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,25,伊敦传媒,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,26,领誉基石,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,27,中证投资,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,28,金石智娱,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,29,芜湖旷沄,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,30,朗玛六号,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,31,天正投资,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,32,朗玛五号,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,33,深圳麦高,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,34,朗玛九号,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,35,德朴投资,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,36,朗玛十四号,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,37,利得鑫投,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,38,汇智同裕,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,39,华金创盈,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,40,岚烽管理,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,41,威明投资,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,42,山东龙兴（SS）,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,63,equity_snapshot,43,知盛投资,2020-02股份公司设立时,"影石创新设立时股本结构如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,subscription_flow,1,汇智同裕（受让自德朴投资）,2023-03-24,"2023年3月，德朴投资以1,462.7126万元的对价向汇智同裕转让股本287.0651万元；本次股权转让情况表列示转让股本287.0651万元、转让金额1,462.7126万元。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,44,北京岚锋,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,45,EARN ACE,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,46,QM101,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,47,香港迅雷,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,48,岚沣管理,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,49,华金同达,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,50,厦门富凯,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,51,澜烽管理,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,52,伊敦传媒,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,53,领誉基石,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,54,中证投资,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,55,金石智娱,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,56,芜湖旷沄,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,57,朗玛六号,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,58,天正投资,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,59,朗玛五号,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,60,汇智同裕,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,61,深圳麦高,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,62,朗玛九号,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,63,朗玛十四号,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,64,利得鑫投,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,65,华金创盈,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,66,岚烽管理,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,67,威明投资,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,68,山东龙兴（SS）,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,66,equity_snapshot,69,知盛投资,2023-03股权转让后/发行前,"本次变更后，公司的出资情况如下，合计36,000.00万股，100.00%。"
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,2,领誉基石（受让自岚烽管理）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,3,知盛投资（受让自岚烽管理）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,4,利得鑫投（受让自CYZone）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,5,山东龙兴（SS）（受让自CYZone）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,6,利得鑫投（受让自QM101）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,7,德朴投资（受让自QM101）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,8,华金创盈（受让自QM101）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,9,朗玛十四号（受让自QM101）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,106,subscription_flow,10,威明投资（受让自QM101）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,107,subscription_flow,11,中证投资（受让自苏宁润东）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,107,subscription_flow,12,金石智娱（受让自苏宁润东）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,107,subscription_flow,13,伊敦传媒（受让自苏宁润东）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,107,subscription_flow,14,天正投资（受让自苏宁润东）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
688775,影石创新,688775_影石创新_IPO招股说明书.pdf,107,subscription_flow,15,德朴投资（受让自苏宁润东）,2019-10-31/2019-11-21,2019年10月31日，深圳岚锋董事会同意岚烽管理、CYZone、QM101、苏宁润东向多名受让方转让注册资本；本次股权转让价格为16.46元/注册资本。
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,4,盛祎,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,5,朱绶青,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,6,稳正景明,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,7,长泽创投,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,8,盛月瑶,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,9,盛松,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,10,薛小丽,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,11,倪进宽,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,12,余方成,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,13,吴春扣,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,14,陆宇君,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,15,戈翔俊,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,16,陈都亮,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,17,圣利,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,18,董雪强,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,19,文涛,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,20,付荷庆,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,21,陈韵,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,35,equity_snapshot,22,张雯华,t0_可识别最早完整股权结构_发行前,"本次发行前，公司总股本为5,310.93万股；本次发行前后的股本情况表列示各股东股数及持股比例。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,250,subscription_flow,1,稳正景明、长泽创投,2022-08/2022-09,"2022年7月9日，公司向稳正景明和长泽创投定向发行股票，发行股数为530万股，每股认购价格4.48元/股，募集资金总额2,374.40万元，其中530.00万元计入注册资本，1,844.40万元增加资本公积。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,250,subscription_flow,2,盛祎等15名认购人,2023-08-28/2023-09,"2023年8月28日，公司实际发行318.5万股，增发价格5.41元/股，实际募集资金总额1,723.09万元，其中318.5万元计入股本，1,404.59万元计入资本公积。"
920100,三协电机,920100_三协电机_IPO招股说明书.pdf,250,subscription_flow,3,全体股东（资本公积转增）,2023-12-04,"2023年半年度权益分派：以公司现有总股本3,848.50万股为基数，向全体股东每10股转增3.8股；分红后总股本增至5,310.93万股，合计增加1,462.43万股。"
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,35,subscription_flow,1,策星银河,2023-05,"2023年5月，公司定向发行人民币普通股7,500,000股，每股发行价格6.30元；发行对象包括策星银河2,790,000股17,577,000.00元、策星逐日1,710,000股10,773,000.00元、幸福二期3,000,000..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,35,subscription_flow,2,策星逐日,2023-05,"2023年5月，公司定向发行人民币普通股7,500,000股，每股发行价格6.30元；发行对象包括策星银河2,790,000股17,577,000.00元、策星逐日1,710,000股10,773,000.00元、幸福二期3,000,000..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,35,subscription_flow,3,幸福二期,2023-05,"2023年5月，公司定向发行人民币普通股7,500,000股，每股发行价格6.30元；发行对象包括策星银河2,790,000股17,577,000.00元、策星逐日1,710,000股10,773,000.00元、幸福二期3,000,000..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,7,中科星图,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,8,策星九天,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,9,幸福一期,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,10,策星揽月,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,11,幸福二期,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,12,策星银河,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,47,equity_snapshot,13,策星逐日,发行前,"截至招股说明书签署日，公司总股本82,500,000股；发行前股权结构表列示中科星图38,250,000股46.36%，策星九天23,450,781股28.43%，幸福一期9,174,219股11.12%，策星揽月4,125,000股5.0..."
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,48,equity_snapshot,4,四方股份,t0_2016-12设立,"2016年12月，四方股份、罗永红、王金林共同出资设立星图测控有限，其中四方股份出资1,200万元，持有60%；罗永红出资400万元，持有20%；王金林出资400万元，持有20%。"
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,48,equity_snapshot,5,罗永红（代牛威持有）,t0_2016-12设立,"2016年12月，四方股份、罗永红、王金林共同出资设立星图测控有限，其中四方股份出资1,200万元，持有60%；罗永红出资400万元，持有20%；王金林出资400万元，持有20%。"
920116,星图测控,920116_星图测控_IPO招股说明书.pdf,48,equity_snapshot,6,王金林（代吴功友持有）,t0_2016-12设立,"2016年12月，四方股份、罗永红、王金林共同出资设立星图测控有限，其中四方股份出资1,200万元，持有60%；罗永红出资400万元，持有20%；王金林出资400万元，持有20%。"
